Scenario,Method,Trial,Detection_Rate,Response_Time,Success_Rate
Insider_Threat,Single_Agent_PPO,8,79.75521724487301,25.98612794193291,79.12905170399972
Insider_Threat,Single_Agent_PPO,9,80.5329222030993,17.048850200624166,78.13951489519425
Insider_Threat,Single_Agent_PPO,10,79.20810884029717,14.153087211358683,79.90412722856898
Insider_Threat,Single_Agent_PPO,11,75.86528122473932,77.53621497883853,82.93496677166048
Insider_Threat,Single_Agent_PPO,12,76.7551079092482,75.7219820195506,78.6849433585259
Insider_Threat,Single_Agent_PPO,13,81.71882607229422,80.43204459831507,77.86059876351237
Insider_Threat,Single_Agent_PPO,14,78.16626220330117,82.25726449775271,79.60224953555482
Insider_Threat,Single_Agent_PPO,15,79.50912541073369,13.697028653588426,77.55161999292365
Insider_Threat,Single_Agent_PPO,16,77.63520449130235,35.483807009986776,77.69009323433337
Insider_Threat,Single_Agent_PPO,17,79.29700773168219,36.318228781611495,79.57415190241174
Insider_Threat,Single_Agent_PPO,18,79.9780203457423,119.6498858209927,79.10211308386772
Insider_Threat,Single_Agent_PPO,19,79.35952187242697,53.46574287563268,77.26557519188866
Insider_Threat,Single_Agent_PPO,20,77.54700883591492,91.06180941610344,77.8563729332077
Insider_Threat,Single_Agent_PPO,21,79.69241658823634,41.29431657400173,79.4633446928527
Insider_Threat,Single_Agent_PPO,22,80.7002533624516,48.290477307306666,75.20524400567368
Insider_Threat,Single_Agent_PPO,23,80.27488787795738,76.69997487914775,78.73210245473764
Insider_Threat,Single_Agent_PPO,24,80.28058997450219,73.23973939203961,83.4316959018243
Insider_Threat,Single_Agent_PPO,25,78.99304210822272,21.711145203183424,81.14008962763533
Insider_Threat,Single_Agent_PPO,26,80.22498730528996,114.17170116954289,79.83350197992355
Insider_Threat,Single_Agent_PPO,27,80.3274438447116,106.37243508673737,74.36290003824911
Insider_Threat,Single_Agent_PPO,28,79.8581845805024,86.36110476184301,76.68724495293218
Insider_Threat,Single_Agent_PPO,29,80.98678535166913,94.69639120072169,78.5551625008495
Insider_Threat,Single_Agent_PPO,30,79.27951553440181,60.47332722675363,74.00633938261619
Insider_Threat,Single_Agent_PPO,31,77.1660655884324,13.008576728528125,79.74963911591584
Insider_Threat,Single_Agent_PPO,32,79.51786139446241,79.70279773140074,79.59913931953183
Insider_Threat,Single_Agent_PPO,33,81.35333027084636,35.29231524480696,78.99042508851711
Insider_Threat,Single_Agent_PPO,34,77.59827457766156,66.81546389253222,83.66937227795431
Insider_Threat,Single_Agent_PPO,35,81.9287569230959,37.30833702982853,79.33070864136332
Insider_Threat,Single_Agent_PPO,36,80.97237095589438,100.31821584417831,80.75135344528019
Insider_Threat,Single_Agent_PPO,37,82.18364706367541,62.421099949821865,81.22851810090668
Insider_Threat,Single_Agent_PPO,38,77.17407565657959,39.59833607156789,82.47406689066446
Insider_Threat,Single_Agent_PPO,39,81.24968440755104,110.09202048866766,78.11097463381718
Insider_Threat,Single_Agent_PPO,40,78.09888510430658,90.89719717671137,79.108392563443
Insider_Threat,Single_Agent_PPO,41,79.811642360851,32.304321466710064,78.12383662678813
Insider_Threat,Single_Agent_PPO,42,79.10398550169002,27.15951253237748,81.87689744272485
Insider_Threat,Single_Agent_PPO,43,81.7430124456507,84.33933373641791,81.89391683962722
Insider_Threat,Single_Agent_PPO,44,78.02910467611021,94.06686338990797,76.73928556108251
Insider_Threat,Single_Agent_PPO,45,78.67406533455386,63.052128932115565,78.94856498801968
Insider_Threat,Single_Agent_PPO,46,77.8317804471412,118.38974622568932,77.49868522104933
Insider_Threat,Single_Agent_PPO,47,81.511736332106,63.988588676720134,76.66978102408429
Insider_Threat,Single_Agent_PPO,48,82.42261471188392,40.82932855015058,78.66422120353978
Insider_Threat,Single_Agent_PPO,49,79.44310024805425,15.956298841766255,81.68214234258633
Insider_Threat,Single_Agent_PPO,50,79.62131433274743,69.48447401510097,76.9268768593
Insider_Threat,Independent_Learning,1,76.29956918197134,85.49725111834285,77.76888412484202
Insider_Threat,Independent_Learning,2,79.66981048801769,86.80690249057535,82.67781073323569
Insider_Threat,Independent_Learning,3,75.57856872044957,11.300197647149382,78.55908867276038
Insider_Threat,Independent_Learning,4,78.2829747207563,45.797981990696904,80.358229702625
Insider_Threat,Independent_Learning,5,76.91677816339401,70.34197404171076,76.79064568471932
Insider_Threat,Independent_Learning,6,77.9367085843118,77.43924474522926,80.050807428366
Insider_Threat,Independent_Learning,7,76.62645983190659,33.1585730321722,79.5541871327144
Insider_Threat,Independent_Learning,8,77.35882105874161,103.97586959649016,75.96161985976215
Insider_Threat,Independent_Learning,9,77.62514499327256,24.42530831485963,79.0378096071889
Insider_Threat,Independent_Learning,10,76.83991370670117,20.985671500039842,77.13867823316554
Insider_Threat,Independent_Learning,11,77.66247126945503,57.54406269039184,79.25527830516353
Insider_Threat,Independent_Learning,12,77.18283548409224,115.50627128213361,78.56419079683519
Insider_Threat,Independent_Learning,13,79.40213575533241,29.426800432557414,80.72271167378695
Insider_Threat,Independent_Learning,14,72.86253172422605,103.43289069363264,77.81663557119916
Insider_Threat,Independent_Learning,15,75.41838372851845,96.38662303632663,77.45937627109966
Insider_Threat,Independent_Learning,16,77.20388941314988,72.46179711258429,80.24439985986248
Insider_Threat,Independent_Learning,17,75.9549877387146,16.604001549641826,79.62532549337922
Insider_Threat,Independent_Learning,18,78.46616124453172,79.28484335983698,75.70490510664277
Insider_Threat,Independent_Learning,19,76.51257532425,49.70582231606337,78.35947785382108
Insider_Threat,Independent_Learning,20,74.57034923724979,38.34863079976611,76.08408943880494
Insider_Threat,Independent_Learning,21,78.55670072651617,105.41054423715504,77.92639764908878
Insider_Threat,Independent_Learning,22,78.77243407580097,73.34839032206835,77.4940264804901
Insider_Threat,Independent_Learning,23,77.24981422116574,95.83400079091608,76.80181997883344
Insider_Threat,Independent_Learning,24,76.42380537237945,63.62431187347978,80.1622290338066
Insider_Threat,Independent_Learning,25,77.5337079143426,51.91780982541303,73.6160487515586
Insider_Threat,Independent_Learning,26,77.31771941147709,25.93331721058742,80.55274826173631
Insider_Threat,Independent_Learning,27,79.14844894019596,47.11271409988264,80.95558917955772
Insider_Threat,Independent_Learning,28,76.47436949853308,103.37908491326895,75.88735705543856
Insider_Threat,Independent_Learning,29,78.60369304119061,35.10397333266606,78.31535024461216
Insider_Threat,Independent_Learning,30,77.29213638204723,39.42196299577017,79.31548203393977
Insider_Threat,Independent_Learning,31,77.06652954855623,58.93882264127689,76.5450224906992
Insider_Threat,Independent_Learning,32,78.72754267003252,74.56117508786116,76.3576164523795
Insider_Threat,Independent_Learning,33,79.31452852658393,30.22748190137224,77.35561969892481
Insider_Threat,Independent_Learning,34,80.19427141544891,82.82248025895036,78.26664809719934
Insider_Threat,Independent_Learning,35,79.96861684636892,18.807121166310182,76.6643594613699
Insider_Threat,Independent_Learning,36,78.14878379222337,17.017163955027627,78.60833872846892
Insider_Threat,Independent_Learning,37,79.16812443497768,12.900140470286512,76.05853966986169
Insider_Threat,Independent_Learning,38,75.76328386545224,19.15763215297553,79.85198304510983
Insider_Threat,Independent_Learning,39,77.73189097473039,82.03159430976848,78.95831788356195
Insider_Threat,Independent_Learning,40,78.77062698224098,37.213617124671146,76.66582990504224
Insider_Threat,Independent_Learning,41,77.35143391744798,24.440482168955025,80.54236669728763
Insider_Threat,Independent_Learning,42,77.99067587804046,82.9904048834185,77.39102078826922
Insider_Threat,Independent_Learning,43,78.65041885659049,62.377021472091094,76.43580925017599
Insider_Threat,Independent_Learning,44,79.64778755757209,39.96558703735455,77.40949275434049
Insider_Threat,Independent_Learning,45,74.07188732356062,86.73851645977521,79.59507703549488
Insider_Threat,Independent_Learning,46,78.69568507406157,79.41522749051657,80.21990285189241
Insider_Threat,Independent_Learning,47,76.52965050993168,67.58057847899582,75.8579228887421
Insider_Threat,Independent_Learning,48,76.97391846026159,48.1885130180544,76.47659182871723
Insider_Threat,Independent_Learning,49,75.17274569832203,58.60463361341879,76.90836303492084
Insider_Threat,Independent_Learning,50,77.02625822504532,43.39302071303979,78.95863778614694
Insider_Threat,Standard_MAPPO,1,86.35727085961794,103.27411372209377,83.60213313347235
Insider_Threat,Standard_MAPPO,2,82.66087560925428,10.914882165601064,85.47056399724366
Insider_Threat,Standard_MAPPO,3,86.80829135471419,62.477377749660285,81.32087904273938
Insider_Threat,Standard_MAPPO,4,85.18891221490489,42.221487430262655,83.72169982525675
Insider_Threat,Standard_MAPPO,5,83.62126050024678,51.10082641797369,83.83906006403443
Insider_Threat,Standard_MAPPO,6,81.96473926137551,53.42272875822017,84.95056067540254
Insider_Threat,Standard_MAPPO,7,84.87103477906774,52.869559683851556,86.39577241739387
Insider_Threat,Standard_MAPPO,8,82.75410995545278,56.44633210290619,84.68123619773748
Insider_Threat,Standard_MAPPO,9,83.76719179284366,110.09498437832134,86.99410687783488
Insider_Threat,Standard_MAPPO,10,84.40652205262788,41.31445401407983,80.75818265275171
Insider_Threat,Standard_MAPPO,11,83.47877721258601,55.419426416457206,79.96548218585825
Insider_Threat,Standard_MAPPO,12,84.17627216555687,41.8554829220414,82.58968064728695
Insider_Threat,Standard_MAPPO,13,82.24297859823132,39.93475434967864,81.49780536785798
Insider_Threat,Standard_MAPPO,14,82.90631536446908,12.133493697169598,82.70083285950544
Insider_Threat,Standard_MAPPO,15,85.36666444881335,30.453135795567825,84.35934958082775
Insider_Threat,Standard_MAPPO,16,84.55100440421297,88.67155364324026,84.54922677166456
Insider_Threat,Standard_MAPPO,17,83.44345854441924,26.575206306723743,82.15895639787395
Insider_Threat,Standard_MAPPO,18,82.22893540984619,44.2734353723361,83.67378659154083
Insider_Threat,Standard_MAPPO,19,85.21480574883665,61.00529139237722,76.89655010509543
Insider_Threat,Standard_MAPPO,20,83.94563779739458,102.79009291948864,81.86956453004707
Insider_Threat,Standard_MAPPO,21,84.08609218724237,95.32182017837759,83.39678940188051
Insider_Threat,Standard_MAPPO,22,85.12339885474267,31.141152221909806,84.57748388501939
Insider_Threat,Standard_MAPPO,23,85.10438089003873,101.10772521337645,80.50585677931726
Insider_Threat,Standard_MAPPO,24,85.4477670181332,37.38585965579575,85.97137148474577
Insider_Threat,Standard_MAPPO,25,83.8157619957397,91.13809138088594,81.45565906533824
Insider_Threat,Standard_MAPPO,26,85.23045237511252,94.80955645692075,84.06461138807569
Insider_Threat,Standard_MAPPO,27,79.38221406892903,62.01080994906667,82.84862893556958
Insider_Threat,Standard_MAPPO,28,83.05820389119113,45.536950733119674,82.02801111381856
Insider_Threat,Standard_MAPPO,29,83.29683991205579,113.11630159954572,83.1740608304235
Insider_Threat,Standard_MAPPO,30,82.46338412067469,80.23720132462262,83.39958204740171
Insider_Threat,Standard_MAPPO,31,84.59285840599156,105.00234323245604,87.56577010675645
Insider_Threat,Standard_MAPPO,32,83.74760924459781,79.61998624919192,84.55911525397096
Insider_Threat,Standard_MAPPO,33,83.19031861857907,40.37100482222925,84.68021039585693
Insider_Threat,Standard_MAPPO,34,85.53328812002678,10.982284147827636,86.00997986058314
Insider_Threat,Standard_MAPPO,35,86.13316246734013,62.27977466378151,84.51244686771248
Insider_Threat,Standard_MAPPO,36,82.41076638293407,19.842789302464187,82.5046485854722
Insider_Threat,Standard_MAPPO,37,83.95989166127575,78.05093442817352,84.332499095989
Insider_Threat,Standard_MAPPO,38,88.23421649121151,78.76455632303474,80.73255352223374
Insider_Threat,Standard_MAPPO,39,85.60715109258422,87.14609540253032,84.6552116451885
Insider_Threat,Standard_MAPPO,40,83.8003923250902,35.594209394166995,82.59778760926726
Insider_Threat,Standard_MAPPO,41,86.22677021955968,93.2367275521528,83.19496477971033
Insider_Threat,Standard_MAPPO,42,84.15108701736612,31.226182895517432,81.5800094537146
Insider_Threat,Standard_MAPPO,43,83.07380536559039,24.820539113704747,81.85208960572322
Insider_Threat,Standard_MAPPO,44,84.99005229397656,58.125000458156514,82.22948957073791
Insider_Threat,Standard_MAPPO,45,82.95725915688517,30.875341984161658,86.56963787960161
Insider_Threat,Standard_MAPPO,46,84.13761139415612,90.56426511349841,85.30403885120856
Insider_Threat,Standard_MAPPO,47,83.1515713746211,110.59214021758507,87.32584597934334
Insider_Threat,Standard_MAPPO,48,83.06623783717072,27.052802588285967,83.34619880083544
Insider_Threat,Standard_MAPPO,49,83.26805106803708,50.38239777049934,85.09974589295118
Insider_Threat,Standard_MAPPO,50,85.73839431678066,51.69479266332351,83.61289551024035
Insider_Threat,TFP_Baseline,1,82.0149141694432,104.25122171676361,82.25735458386083
Insider_Threat,TFP_Baseline,2,82.08032479300367,89.31039189523155,80.4422881542426
Insider_Threat,TFP_Baseline,3,80.88294666265293,52.62399241988092,79.81309450511392
Insider_Threat,TFP_Baseline,4,80.16021296205494,70.66145879741359,81.54647880514884
Insider_Threat,TFP_Baseline,5,80.89621486921456,80.49943227635805,80.74905009275935
Insider_Threat,TFP_Baseline,6,83.30328131119336,17.33478274058922,83.45707325742748
Insider_Threat,TFP_Baseline,7,82.30342408815788,106.08420553386296,80.99297960669384
Insider_Threat,TFP_Baseline,8,82.41276018813284,20.86289453133855,84.10159997382787
Insider_Threat,TFP_Baseline,9,79.32565522255625,82.37133841134653,80.25806345807895
Insider_Threat,TFP_Baseline,10,79.5987495585197,38.15323833673759,81.3977780190574
Insider_Threat,TFP_Baseline,11,80.53318584145583,17.796135704513418,83.93201446988732
Insider_Threat,TFP_Baseline,12,82.82932455373859,64.05460515711016,81.31892967041689
Insider_Threat,TFP_Baseline,13,82.37127365549651,98.11219439119725,81.37862217020925
Insider_Threat,TFP_Baseline,14,83.6790944815109,113.20682434698467,82.85128414830844
Insider_Threat,TFP_Baseline,15,80.65648993497307,87.92771634767206,82.86719039141394
Insider_Threat,TFP_Baseline,16,82.4263611087986,14.471846750177715,80.49308252124794
Insider_Threat,TFP_Baseline,17,83.05395043053667,113.90638302079593,82.62859876372104
Insider_Threat,TFP_Baseline,18,82.55735769059375,89.76891260901078,81.67839999682226
Insider_Threat,TFP_Baseline,19,80.94693572657492,67.88112239730668,81.64381803444309
Insider_Threat,TFP_Baseline,20,81.91633540324383,29.678768079180884,84.70233779458283
Insider_Threat,TFP_Baseline,21,81.89213507356659,21.60656000890713,79.82839136608106
Insider_Threat,TFP_Baseline,22,80.99052978545213,60.45926516712118,80.45971697613693
Insider_Threat,TFP_Baseline,23,80.32289897401618,28.34902507939022,78.33196786207964
Insider_Threat,TFP_Baseline,24,82.54375712473941,47.126415761772584,83.73593079250509
Insider_Threat,TFP_Baseline,25,84.84072698994412,58.731338699811666,87.9247538665109
Insider_Threat,TFP_Baseline,26,81.11748910667345,119.06092896799396,83.2928126766371
Insider_Threat,TFP_Baseline,27,81.24624654695094,94.06028046948083,83.61998191955463
Insider_Threat,TFP_Baseline,28,79.7126680371061,76.92547072827429,83.25923416737601
Insider_Threat,TFP_Baseline,29,80.9400842008365,94.22790415977133,81.36376881942726
Insider_Threat,TFP_Baseline,30,82.92709814133293,115.78169531944678,81.21460878953525
Insider_Threat,TFP_Baseline,31,80.47239976883816,89.89446061710207,82.55170522906145
Insider_Threat,TFP_Baseline,32,83.90731856969431,66.93702947243622,81.61228731355573
Insider_Threat,TFP_Baseline,33,83.17048148673851,43.0367357900991,81.82984024726385
Insider_Threat,TFP_Baseline,34,82.4186686598645,12.38715086033595,85.77424395397334
Insider_Threat,TFP_Baseline,35,82.90232759154154,40.35528504179662,79.14751803361821
Insider_Threat,TFP_Baseline,36,80.09535828506561,111.85146952329055,81.05648121941353
Insider_Threat,TFP_Baseline,37,82.13447294695524,49.122132861403976,82.3582533216697
Insider_Threat,TFP_Baseline,38,82.82552420722088,74.0371276995857,83.36167400111994
Insider_Threat,TFP_Baseline,39,82.19204351601434,20.10956334139099,85.53036959540533
Insider_Threat,TFP_Baseline,40,79.18919508505988,90.76925492653379,84.53302685959198
Insider_Threat,TFP_Baseline,41,81.4601592962078,29.019273994195483,78.3996198071788
Insider_Threat,TFP_Baseline,42,82.95070211831776,73.38557079543679,79.18036775525268
Insider_Threat,TFP_Baseline,43,83.58725542316594,43.04325792276021,80.42538773981934
Insider_Threat,TFP_Baseline,44,81.66330378066158,18.632513551513924,79.29809128503753
Insider_Threat,TFP_Baseline,45,84.31777787274518,48.272322764822654,83.08176124395827
Insider_Threat,TFP_Baseline,46,82.53754697399391,105.46142066463423,80.00596255758603
Insider_Threat,TFP_Baseline,47,82.63527328548234,81.80571014763859,80.85320768188389
Insider_Threat,TFP_Baseline,48,81.71791060059046,95.51604799584521,81.71818395988412
Insider_Threat,TFP_Baseline,49,80.95406726182365,14.530047737991952,83.04783230024357
Insider_Threat,TFP_Baseline,50,81.0728518242476,65.2641771491956,81.61735157523265
Insider_Threat,H_MAPPO_Ours,1,89.38812647655726,90.47364309214355,89.93318103473796
Insider_Threat,H_MAPPO_Ours,2,88.02601729544958,75.46454104243243,90.65417681166153
Insider_Threat,H_MAPPO_Ours,3,88.23739607890398,41.87613320723558,89.25788672932046
Insider_Threat,H_MAPPO_Ours,4,88.67094645265068,19.07996239024409,89.95633034322711
Insider_Threat,H_MAPPO_Ours,5,88.8702262950796,53.911042950163605,89.02398921038366
Insider_Threat,H_MAPPO_Ours,6,90.82372228521425,95.12076502118823,90.50286379550907
Insider_Threat,H_MAPPO_Ours,7,89.85133506141152,71.52257950448944,90.08652354298839
Insider_Threat,H_MAPPO_Ours,8,87.12615449312034,31.570923043254282,89.52149804691302
Insider_Threat,H_MAPPO_Ours,9,87.47470160078532,37.08704245578244,87.12713550082456
Insider_Threat,H_MAPPO_Ours,10,91.63891572495201,45.57528052718324,90.80701968062205
Insider_Threat,H_MAPPO_Ours,11,89.87747520333716,83.89223087947089,88.9024152782403
Insider_Threat,H_MAPPO_Ours,12,88.06902373199479,45.28121991379365,90.15533196673937
Insider_Threat,H_MAPPO_Ours,13,89.0240409160544,43.53007323010324,89.0537212958036
Insider_Threat,H_MAPPO_Ours,14,91.36971212355613,118.91751004984648,89.08546373050905
Insider_Threat,H_MAPPO_Ours,15,88.51273970752733,14.936530602451057,89.69882762513578
Insider_Threat,H_MAPPO_Ours,16,89.71585152267207,51.12028693526263,88.08568306036412
Insider_Threat,H_MAPPO_Ours,17,89.4426175987874,22.360891486361467,85.38980862626308
Insider_Threat,H_MAPPO_Ours,18,92.74603331229565,111.94026646200177,90.93914745115416
Insider_Threat,H_MAPPO_Ours,19,91.18606346187921,11.510662196277451,86.57963803007188
Insider_Threat,H_MAPPO_Ours,20,89.04801084324563,59.506772770218056,88.38847376755066
Insider_Threat,H_MAPPO_Ours,21,90.3167121059011,69.18060036976847,89.49508937655142
Insider_Threat,H_MAPPO_Ours,22,89.82257506124301,38.45238037681584,91.63257087231817
Insider_Threat,H_MAPPO_Ours,23,86.88670778129138,25.5482163016336,89.64447300574528
Insider_Threat,H_MAPPO_Ours,24,89.20854849748063,74.13054376590573,88.93447402732639
Insider_Threat,H_MAPPO_Ours,25,89.06877093713366,28.735161174923967,88.78951669387641
Insider_Threat,H_MAPPO_Ours,26,88.73863916033564,77.97612540305376,92.74878284080397
Insider_Threat,H_MAPPO_Ours,27,91.36707942294714,10.916759277327037,90.25496313089457
Insider_Threat,H_MAPPO_Ours,28,88.38695287509417,103.72912392329845,90.32469788484894
Insider_Threat,H_MAPPO_Ours,29,87.69525071042122,12.098615632761359,85.92372167358123
Insider_Threat,H_MAPPO_Ours,30,90.76073201998983,35.42854821515987,87.15714753274781
Insider_Threat,H_MAPPO_Ours,31,86.29087940799658,20.956408302679108,93.03454186063757
Insider_Threat,H_MAPPO_Ours,32,88.09597545836925,68.47167096795346,92.98081393947804
Insider_Threat,H_MAPPO_Ours,33,89.98759144651702,60.378488836255876,91.47142719537634
Insider_Threat,H_MAPPO_Ours,34,89.57977013304003,37.213135372472635,89.11390177795464
Insider_Threat,H_MAPPO_Ours,35,87.97164983106956,53.27397996100022,88.96887630590456
Insider_Threat,H_MAPPO_Ours,36,90.06360502614734,48.71043904938991,90.83951943125231
Insider_Threat,H_MAPPO_Ours,37,88.52249418764801,117.6068693969001,88.26031230473774
Insider_Threat,H_MAPPO_Ours,38,86.5581244941484,78.83716000873393,89.2712529907219
Insider_Threat,H_MAPPO_Ours,39,91.58131604579143,99.63445014461706,86.39565434527859
Insider_Threat,H_MAPPO_Ours,40,91.17603385876438,40.82132290910256,89.76846926097828
Insider_Threat,H_MAPPO_Ours,41,91.15268307726528,82.2624934844574,92.77789199023142
Insider_Threat,H_MAPPO_Ours,42,90.55378146973062,115.66662627890287,90.32869163473674
Insider_Threat,H_MAPPO_Ours,43,87.70088970563654,35.017077519794306,87.48016971811921
Insider_Threat,H_MAPPO_Ours,44,89.35227560589118,116.75908904047387,90.44943880165296
Insider_Threat,H_MAPPO_Ours,45,90.43075398478634,69.64571263264816,88.33968242104896
Insider_Threat,H_MAPPO_Ours,46,89.5198780761205,69.54892095361166,90.35233234013089
Insider_Threat,H_MAPPO_Ours,47,90.22539029098022,43.9898235778401,85.51110071049015
Insider_Threat,H_MAPPO_Ours,48,88.79172975900322,24.877774322830675,86.95987987671897
Insider_Threat,H_MAPPO_Ours,49,93.39019821204546,25.966763438176304,89.15213356583168
Insider_Threat,H_MAPPO_Ours,50,92.35555278412421,44.924583192613305,87.47679347426566
DDoS,Rule_Based,1,82.1799596678082,23.022601978889654,83.8821263540945
DDoS,Rule_Based,2,84.32805928459327,89.97874865862106,89.34991619718532
DDoS,Rule_Based,3,85.89917110507763,55.54441709616468,81.4997817863526
DDoS,Rule_Based,4,84.22305122367912,112.71453768303122,86.7449626828514
DDoS,Rule_Based,5,88.34596538287285,40.11757810946759,82.72782526553654
DDoS,Rule_Based,6,85.72964163691509,30.322114623202406,84.66542887730436
DDoS,Rule_Based,7,85.76126184330944,39.35488743049275,82.85639137194269
DDoS,Rule_Based,8,84.60806583561725,35.54007876962692,85.00739779798262
DDoS,Rule_Based,9,85.05738136694981,85.69554132059876,83.85712052599877
DDoS,Rule_Based,10,83.84707297254556,76.51829355630267,85.94610010271722
DDoS,Rule_Based,11,85.25683600450786,103.73423757121436,83.7192111715338
DDoS,Rule_Based,12,84.78526960021637,31.25858124263612,85.65844410719873
DDoS,Rule_Based,13,88.09893832869415,11.651568649693273,86.28410443786504
DDoS,Rule_Based,14,85.40729462815199,91.66033278291896,87.64851781517199
DDoS,Rule_Based,15,88.11908195461587,17.274995665837828,85.3514390330802
DDoS,Rule_Based,16,89.51897146012668,105.38419029024637,83.02398061041512
DDoS,Rule_Based,17,84.27299375886757,60.32994223858833,85.71195487164843
DDoS,Rule_Based,18,85.63087914134141,14.600890255512997,87.63717075562106
DDoS,Rule_Based,19,85.46493189426975,44.418724055264725,83.65149207086289
DDoS,Rule_Based,20,83.71120866974425,75.31863815320679,83.47618138528041
DDoS,Rule_Based,21,82.57479640392751,96.56118485507605,84.95514924976207
DDoS,Rule_Based,22,83.96960044706324,100.97111118252849,85.31636485755504
DDoS,Rule_Based,23,90.39116955385407,67.05729178462629,87.34399383490275
DDoS,Rule_Based,24,83.66217180228871,71.34710447947504,87.58833286689817
DDoS,Rule_Based,25,83.49377836709958,15.422499409940365,85.3144661384388
DDoS,Rule_Based,26,85.21331735461189,43.50095626044624,87.54799725534915
DDoS,Rule_Based,27,86.38188788560352,56.47084006954856,83.63464253523104
DDoS,Rule_Based,28,85.21927343738311,66.86666152927518,85.16292760957457
DDoS,Rule_Based,29,87.36884611630047,59.68678966126209,88.53399116492679
DDoS,Rule_Based,30,85.47427183190253,95.66042560636437,84.63422169356534
DDoS,Rule_Based,31,87.74082999531369,24.883734160939884,84.42484161095334
DDoS,Rule_Based,32,84.19393208599139,29.676643683797714,86.73175833389391
DDoS,Rule_Based,33,83.60242487847984,32.21252051800734,83.90231869179469
DDoS,Rule_Based,34,84.50781184519582,86.08891711639916,86.02622508835515
DDoS,Rule_Based,35,87.83398629037193,89.02121916904193,83.63433818417116
DDoS,Rule_Based,36,86.12701481993959,59.4338259827194,86.28994770900205
DDoS,Rule_Based,37,84.40943888249721,52.24961116877289,87.44817306534439
DDoS,Rule_Based,38,86.05827986539921,114.47292780569913,83.28468507927134
DDoS,Rule_Based,39,84.53811981029918,94.50863561628272,86.951857610814
DDoS,Rule_Based,40,87.24976138463177,82.54833746622482,84.24732879264937
DDoS,Rule_Based,41,87.37566587981311,29.675344114059556,88.8625259068423
DDoS,Rule_Based,42,85.23042314350005,44.047013598068,83.572876846412
DDoS,Rule_Based,43,85.79047200767864,78.90981346276821,83.4403802235191
DDoS,Rule_Based,44,86.18912015812002,32.31368758073909,86.31523126290037
DDoS,Rule_Based,45,84.77734277753461,60.45069236113903,84.53624640186574
DDoS,Rule_Based,46,86.7551754396822,10.63256037889593,83.62489685680924
DDoS,Rule_Based,47,86.41870746709749,74.774855990274,84.60925257062353
DDoS,Rule_Based,48,84.0766458209669,18.734540910525777,85.91239296321635
DDoS,Rule_Based,49,84.69123871761951,70.2075770541461,84.71847347967606
DDoS,Rule_Based,50,84.20168286938618,100.77777551740509,83.85434094050875
DDoS,Single_Agent_PPO,1,89.00994651325055,81.86045660370723,88.54279695253958
DDoS,Single_Agent_PPO,2,91.06371615055669,83.36961972408145,89.09694805567386
DDoS,Single_Agent_PPO,3,88.8633640878071,111.24231680964898,86.76706806114998
DDoS,Single_Agent_PPO,4,89.68475881868449,29.60732309331651,88.82994206122486
DDoS,Single_Agent_PPO,5,87.23067273093977,86.06649798887334,85.77412658260268
DDoS,Single_Agent_PPO,6,86.01684697293206,29.516119407804748,86.22260340600229
DDoS,Single_Agent_PPO,7,86.30418574407229,112.46278013246062,88.92856514173259
DDoS,Single_Agent_PPO,8,89.25464710949224,50.54263680225815,89.13163992166136
DDoS,Single_Agent_PPO,9,87.7932484633224,57.00562233302041,88.71613120858116
DDoS,Single_Agent_PPO,10,87.01358420654019,24.800036798585616,87.68083197600008
DDoS,Single_Agent_PPO,11,87.7903163033341,67.97580067450829,86.69405446240297
DDoS,Single_Agent_PPO,12,85.91344359859546,77.32591194212662,87.72407144921056
DDoS,Single_Agent_PPO,13,90.07634578536805,79.18764589864111,90.25125610785244
DDoS,Single_Agent_PPO,14,89.91908408766075,85.75197060797797,88.01510329715862
DDoS,Single_Agent_PPO,15,92.2195626834504,41.59060341846865,85.83632755609203
DDoS,Single_Agent_PPO,16,87.18571620886463,67.7930347864754,87.09765351988376
DDoS,Single_Agent_PPO,17,89.60119924245986,24.268445130973284,88.14157333401081
DDoS,Single_Agent_PPO,18,86.52225042112663,79.50433682465197,87.27119157809844
DDoS,Single_Agent_PPO,19,87.2563146762843,77.03463335036768,88.25930213841362
DDoS,Single_Agent_PPO,20,87.12556912301528,10.173900894841433,82.81926062852847
DDoS,Single_Agent_PPO,21,90.2783743806461,22.971829631339908,88.62084334467089
DDoS,Single_Agent_PPO,22,89.75426581991627,119.88857079751439,85.273663821107
DDoS,Single_Agent_PPO,23,87.0405115278219,71.64570554096092,89.12690958004016
DDoS,Single_Agent_PPO,24,88.05315523625976,32.13058528230992,87.97074549368291
DDoS,Single_Agent_PPO,25,87.67668880575089,43.85498041682868,91.66493586514954
DDoS,Single_Agent_PPO,26,86.87394845509108,10.67443886788221,88.12564044500819
DDoS,Single_Agent_PPO,27,87.66220087312043,89.6836307092113,86.51879158708392
DDoS,Single_Agent_PPO,28,87.92797825829554,29.31919970617975,87.87619526594821
DDoS,Single_Agent_PPO,29,87.53986417597899,83.97202531026235,89.78884737340849
DDoS,Single_Agent_PPO,30,90.5164889720702,81.02174427310324,86.40371084803861
DDoS,Single_Agent_PPO,31,86.1070446039651,108.126415946891,88.52592563571697
DDoS,Single_Agent_PPO,32,86.88118172515908,96.23879365293926,87.78405659623617
DDoS,Single_Agent_PPO,33,86.08126204623089,101.86163095621805,89.89587158569128
